type,Latitude,Longitude,y_proj,x_proj,altitude,time,ltime,Position Format,Map Datum,Map Spheriod
TRACK,0.034268238,-78.86597008,0.034268238,-78.86597008,1074.48,2017/10/31 13:54:44+00,10/31/2017 8:54,UTM UPS,WGS 84,WGS 84
TRACK,0.034276368,-78.8659726,0.034276368,-78.8659726,1074.66,2017/10/31 13:54:47+00,10/31/2017 8:54,UTM UPS,WGS 84,WGS 84
TRACK,0.034284918,-78.86597252,0.034284918,-78.86597252,1074.59,2017/10/31 13:54:50+00,10/31/2017 8:54,UTM UPS,WGS 84,WGS 84
TRACK,0.034293467,-78.86597537,0.034293467,-78.86597537,1074.64,2017/10/31 13:54:51+00,10/31/2017 8:54,UTM UPS,WGS 84,WGS 84
TRACK,0.034299083,-78.86597537,0.034299083,-78.86597537,1074.79,2017/10/31 13:54:53+00,10/31/2017 8:54,UTM UPS,WGS 84,WGS 84
TRACK,0.03430604,-78.86598735,0.03430604,-78.86598735,1074.38,2017/10/31 13:54:59+00,10/31/2017 8:54,UTM UPS,WGS 84,WGS 84
TRACK,0.034290198,-78.86598995,0.034290198,-78.86598995,1074.57,2017/10/31 13:55:01+00,10/31/2017 8:55,UTM UPS,WGS 84,WGS 84
TRACK,0.034279134,-78.86599146,0.034279134,-78.86599146,1074.56,2017/10/31 13:55:03+00,10/31/2017 8:55,UTM UPS,WGS 84,WGS 84
TRACK,0.034269327,-78.86599272,0.034269327,-78.86599272,1074.66,2017/10/31 13:55:06+00,10/31/2017 8:55,UTM UPS,WGS 84,WGS 84
TRACK,0.034244517,-78.86599548,0.034244517,-78.86599548,1074.9,2017/10/31 13:55:09+00,10/31/2017 8:55,UTM UPS,WGS 84,WGS 84
TRACK,0.034237895,-78.86599531,0.034237895,-78.86599531,1074.98,2017/10/31 13:55:11+00,10/31/2017 8:55,UTM UPS,WGS 84,WGS 84
TRACK,0.034227083,-78.86599892,0.034227083,-78.86599892,1074.82,2017/10/31 13:55:18+00,10/31/2017 8:55,UTM UPS,WGS 84,WGS 84
TRACK,0.034223646,-78.86600973,0.034223646,-78.86600973,1074.85,2017/10/31 13:55:24+00,10/31/2017 8:55,UTM UPS,WGS 84,WGS 84
TRACK,0.034315344,-78.86601518,0.034315344,-78.86601518,1074.91,2017/10/31 13:55:32+00,10/31/2017 8:55,UTM UPS,WGS 84,WGS 84
TRACK,0.034314673,-78.86601426,0.034314673,-78.86601426,1076.27,2017/10/31 13:55:40+00,10/31/2017 8:55,UTM UPS,WGS 84,WGS 84
TRACK,0.034322469,-78.8660099,0.034322469,-78.8660099,1076.32,2017/10/31 13:55:42+00,10/31/2017 8:55,UTM UPS,WGS 84,WGS 84
TRACK,0.034318445,-78.86600177,0.034318445,-78.86600177,1076.25,2017/10/31 13:55:46+00,10/31/2017 8:55,UTM UPS,WGS 84,WGS 84
TRACK,0.034319032,-78.86599875,0.034319032,-78.86599875,1076.83,2017/10/31 13:55:49+00,10/31/2017 8:55,UTM UPS,WGS 84,WGS 84
TRACK,0.034311656,-78.86600655,0.034311656,-78.86600655,1077.09,2017/10/31 13:55:51+00,10/31/2017 8:55,UTM UPS,WGS 84,WGS 84
TRACK,0.034319283,-78.86600789,0.034319283,-78.86600789,1079.03,2017/10/31 13:55:56+00,10/31/2017 8:55,UTM UPS,WGS 84,WGS 84
TRACK,0.034314757,-78.86602021,0.034314757,-78.86602021,1079.09,2017/10/31 13:55:59+00,10/31/2017 8:55,UTM UPS,WGS 84,WGS 84
TRACK,0.034308387,-78.86603303,0.034308387,-78.86603303,1078.97,2017/10/31 13:56:01+00,10/31/2017 8:56,UTM UPS,WGS 84,WGS 84
TRACK,0.034305118,-78.86604032,0.034305118,-78.86604032,1079.05,2017/10/31 13:56:02+00,10/31/2017 8:56,UTM UPS,WGS 84,WGS 84
TRACK,0.034300843,-78.86604485,0.034300843,-78.86604485,1079.07,2017/10/31 13:56:04+00,10/31/2017 8:56,UTM UPS,WGS 84,WGS 84
TRACK,0.034299502,-78.86604359,0.034299502,-78.86604359,1079.08,2017/10/31 13:56:07+00,10/31/2017 8:56,UTM UPS,WGS 84,WGS 84
TRACK,0.034293551,-78.86604326,0.034293551,-78.86604326,1079.07,2017/10/31 13:56:12+00,10/31/2017 8:56,UTM UPS,WGS 84,WGS 84
TRACK,0.034281313,-78.86604443,0.034281313,-78.86604443,1079.25,2017/10/31 13:56:16+00,10/31/2017 8:56,UTM UPS,WGS 84,WGS 84
TRACK,0.034276201,-78.86605198,0.034276201,-78.86605198,1079.25,2017/10/31 13:56:19+00,10/31/2017 8:56,UTM UPS,WGS 84,WGS 84
TRACK,0.03427444,-78.86605105,0.03427444,-78.86605105,1079.28,2017/10/31 13:56:22+00,10/31/2017 8:56,UTM UPS,WGS 84,WGS 84
TRACK,0.034271842,-78.86604812,0.034271842,-78.86604812,1079.13,2017/10/31 13:56:24+00,10/31/2017 8:56,UTM UPS,WGS 84,WGS 84
TRACK,0.034262873,-78.86604745,0.034262873,-78.86604745,1079.24,2017/10/31 13:56:25+00,10/31/2017 8:56,UTM UPS,WGS 84,WGS 84
TRACK,0.034258515,-78.86604468,0.034258515,-78.86604468,1079.13,2017/10/31 13:56:28+00,10/31/2017 8:56,UTM UPS,WGS 84,WGS 84
TRACK,0.034254827,-78.86604032,0.034254827,-78.86604032,1079.64,2017/10/31 13:56:35+00,10/31/2017 8:56,UTM UPS,WGS 84,WGS 84
TRACK,0.034244182,-78.86603781,0.034244182,-78.86603781,1080.01,2017/10/31 13:56:37+00,10/31/2017 8:56,UTM UPS,WGS 84,WGS 84
TRACK,0.03423471,-78.86603865,0.03423471,-78.86603865,1080.1,2017/10/31 13:56:39+00,10/31/2017 8:56,UTM UPS,WGS 84,WGS 84
TRACK,0.034225825,-78.86603974,0.034225825,-78.86603974,1080.92,2017/10/31 13:56:42+00,10/31/2017 8:56,UTM UPS,WGS 84,WGS 84
TRACK,0.034217108,-78.86604468,0.034217108,-78.86604468,1081.7,2017/10/31 13:56:44+00,10/31/2017 8:56,UTM UPS,WGS 84,WGS 84
TRACK,0.034193052,-78.8660627,0.034193052,-78.8660627,1081.86,2017/10/31 13:56:47+00,10/31/2017 8:56,UTM UPS,WGS 84,WGS 84
TRACK,0.03418643,-78.86606354,0.03418643,-78.86606354,1081.52,2017/10/31 13:56:49+00,10/31/2017 8:56,UTM UPS,WGS 84,WGS 84
TRACK,0.034192549,-78.86607201,0.034192549,-78.86607201,1081.5,2017/10/31 13:56:53+00,10/31/2017 8:56,UTM UPS,WGS 84,WGS 84
TRACK,0.03418861,-78.86607997,0.03418861,-78.86607997,1081.57,2017/10/31 13:56:55+00,10/31/2017 8:56,UTM UPS,WGS 84,WGS 84
TRACK,0.034185257,-78.86608886,0.034185257,-78.86608886,1081.41,2017/10/31 13:56:57+00,10/31/2017 8:56,UTM UPS,WGS 84,WGS 84
TRACK,0.034192549,-78.86609028,0.034192549,-78.86609028,1080.87,2017/10/31 13:56:59+00,10/31/2017 8:56,UTM UPS,WGS 84,WGS 84
TRACK,0.03419389,-78.86609891,0.03419389,-78.86609891,1080.51,2017/10/31 13:57:01+00,10/31/2017 8:57,UTM UPS,WGS 84,WGS 84
TRACK,0.034202356,-78.86610973,0.034202356,-78.86610973,1079.71,2017/10/31 13:57:04+00,10/31/2017 8:57,UTM UPS,WGS 84,WGS 84
TRACK,0.034214258,-78.86612213,0.034214258,-78.86612213,1079.1,2017/10/31 13:57:06+00,10/31/2017 8:57,UTM UPS,WGS 84,WGS 84
TRACK,0.034217276,-78.86613688,0.034217276,-78.86613688,1078.72,2017/10/31 13:57:07+00,10/31/2017 8:57,UTM UPS,WGS 84,WGS 84
TRACK,0.034217443,-78.86614895,0.034217443,-78.86614895,1078.56,2017/10/31 13:57:08+00,10/31/2017 8:57,UTM UPS,WGS 84,WGS 84
TRACK,0.034227083,-78.86616438,0.034227083,-78.86616438,1078.15,2017/10/31 13:57:10+00,10/31/2017 8:57,UTM UPS,WGS 84,WGS 84
TRACK,0.034236135,-78.86618055,0.034236135,-78.86618055,1077.75,2017/10/31 13:57:12+00,10/31/2017 8:57,UTM UPS,WGS 84,WGS 84
TRACK,0.034246948,-78.8661881,0.034246948,-78.8661881,1077.61,2017/10/31 13:57:14+00,10/31/2017 8:57,UTM UPS,WGS 84,WGS 84
TRACK,0.034257341,-78.86618835,0.034257341,-78.86618835,1077.59,2017/10/31 13:57:16+00,10/31/2017 8:57,UTM UPS,WGS 84,WGS 84
TRACK,0.034269495,-78.86618801,0.034269495,-78.86618801,1077.75,2017/10/31 13:57:18+00,10/31/2017 8:57,UTM UPS,WGS 84,WGS 84
TRACK,0.034272932,-78.86618248,0.034272932,-78.86618248,1078.13,2017/10/31 13:57:20+00,10/31/2017 8:57,UTM UPS,WGS 84,WGS 84
TRACK,0.034280894,-78.86618231,0.034280894,-78.86618231,1078.63,2017/10/31 13:57:28+00,10/31/2017 8:57,UTM UPS,WGS 84,WGS 84
TRACK,0.034280643,-78.86617762,0.034280643,-78.86617762,1078.44,2017/10/31 13:57:31+00,10/31/2017 8:57,UTM UPS,WGS 84,WGS 84
TRACK,0.034271674,-78.86617569,0.034271674,-78.86617569,1078.38,2017/10/31 13:57:34+00,10/31/2017 8:57,UTM UPS,WGS 84,WGS 84
TRACK,0.034263963,-78.86618013,0.034263963,-78.86618013,1078.35,2017/10/31 13:57:36+00,10/31/2017 8:57,UTM UPS,WGS 84,WGS 84
TRACK,0.034271255,-78.86618223,0.034271255,-78.86618223,1078.54,2017/10/31 13:57:38+00,10/31/2017 8:57,UTM UPS,WGS 84,WGS 84
TRACK,0.034273183,-78.86617695,0.034273183,-78.86617695,1078.51,2017/10/31 13:57:42+00,10/31/2017 8:57,UTM UPS,WGS 84,WGS 84
TRACK,0.034269914,-78.86618793,0.034269914,-78.86618793,1078.46,2017/10/31 13:57:47+00,10/31/2017 8:57,UTM UPS,WGS 84,WGS 84
TRACK,0.034249546,-78.86618734,0.034249546,-78.86618734,1078.2,2017/10/31 13:57:49+00,10/31/2017 8:57,UTM UPS,WGS 84,WGS 84
TRACK,0.034234123,-78.86618994,0.034234123,-78.86618994,1077.77,2017/10/31 13:57:51+00,10/31/2017 8:57,UTM UPS,WGS 84,WGS 84
TRACK,0.034225993,-78.86619598,0.034225993,-78.86619598,1077.23,2017/10/31 13:57:53+00,10/31/2017 8:57,UTM UPS,WGS 84,WGS 84
TRACK,0.034217276,-78.86620377,0.034217276,-78.86620377,1076.69,2017/10/31 13:57:56+00,10/31/2017 8:57,UTM UPS,WGS 84,WGS 84
TRACK,0.034215599,-78.86620319,0.034215599,-78.86620319,1076.24,2017/10/31 13:57:59+00,10/31/2017 8:57,UTM UPS,WGS 84,WGS 84
TRACK,0.034205122,-78.86620897,0.034205122,-78.86620897,1076.43,2017/10/31 13:58:06+00,10/31/2017 8:58,UTM UPS,WGS 84,WGS 84
TRACK,0.034197578,-78.86621031,0.034197578,-78.86621031,1076.52,2017/10/31 13:58:09+00,10/31/2017 8:58,UTM UPS,WGS 84,WGS 84
TRACK,0.034185005,-78.86621316,0.034185005,-78.86621316,1076.52,2017/10/31 13:58:11+00,10/31/2017 8:58,UTM UPS,WGS 84,WGS 84
TRACK,0.034182407,-78.86621643,0.034182407,-78.86621643,1076.57,2017/10/31 13:58:13+00,10/31/2017 8:58,UTM UPS,WGS 84,WGS 84
TRACK,0.034187185,-78.8662254,0.034187185,-78.8662254,1076.68,2017/10/31 13:58:16+00,10/31/2017 8:58,UTM UPS,WGS 84,WGS 84
TRACK,0.034189867,-78.86623554,0.034189867,-78.86623554,1076.59,2017/10/31 13:58:18+00,10/31/2017 8:58,UTM UPS,WGS 84,WGS 84
TRACK,0.034199255,-78.86624526,0.034199255,-78.86624526,1076.49,2017/10/31 13:58:20+00,10/31/2017 8:58,UTM UPS,WGS 84,WGS 84
TRACK,0.03421275,-78.8662518,0.03421275,-78.8662518,1076.51,2017/10/31 13:58:22+00,10/31/2017 8:58,UTM UPS,WGS 84,WGS 84
TRACK,0.03422658,-78.86625784,0.03422658,-78.86625784,1076.69,2017/10/31 13:58:24+00,10/31/2017 8:58,UTM UPS,WGS 84,WGS 84
TRACK,0.03423471,-78.86625918,0.03423471,-78.86625918,1076.51,2017/10/31 13:58:25+00,10/31/2017 8:58,UTM UPS,WGS 84,WGS 84
TRACK,0.034238901,-78.86626605,0.034238901,-78.86626605,1076.5,2017/10/31 13:58:27+00,10/31/2017 8:58,UTM UPS,WGS 84,WGS 84
TRACK,0.034229849,-78.86626387,0.034229849,-78.86626387,1075.89,2017/10/31 13:58:32+00,10/31/2017 8:58,UTM UPS,WGS 84,WGS 84
TRACK,0.034219706,-78.86626706,0.034219706,-78.86626706,1076.12,2017/10/31 13:58:34+00,10/31/2017 8:58,UTM UPS,WGS 84,WGS 84
TRACK,0.034203529,-78.8662601,0.034203529,-78.8662601,1076.31,2017/10/31 13:58:36+00,10/31/2017 8:58,UTM UPS,WGS 84,WGS 84
TRACK,0.034199925,-78.86625658,0.034199925,-78.86625658,1077.14,2017/10/31 13:58:38+00,10/31/2017 8:58,UTM UPS,WGS 84,WGS 84
TRACK,0.034191208,-78.86624878,0.034191208,-78.86624878,1076.87,2017/10/31 13:58:40+00,10/31/2017 8:58,UTM UPS,WGS 84,WGS 84
TRACK,0.034179809,-78.86624744,0.034179809,-78.86624744,1076.71,2017/10/31 13:58:41+00,10/31/2017 8:58,UTM UPS,WGS 84,WGS 84
TRACK,0.034166314,-78.86626144,0.034166314,-78.86626144,1076.83,2017/10/31 13:58:43+00,10/31/2017 8:58,UTM UPS,WGS 84,WGS 84
TRACK,0.034156088,-78.86625683,0.034156088,-78.86625683,1076.57,2017/10/31 13:58:45+00,10/31/2017 8:58,UTM UPS,WGS 84,WGS 84
TRACK,0.034149801,-78.86625205,0.034149801,-78.86625205,1076.24,2017/10/31 13:58:47+00,10/31/2017 8:58,UTM UPS,WGS 84,WGS 84
TRACK,0.034133708,-78.86624862,0.034133708,-78.86624862,1076.14,2017/10/31 13:58:49+00,10/31/2017 8:58,UTM UPS,WGS 84,WGS 84
TRACK,0.034120632,-78.86624593,0.034120632,-78.86624593,1075.71,2017/10/31 13:58:51+00,10/31/2017 8:58,UTM UPS,WGS 84,WGS 84
TRACK,0.034118872,-78.86624602,0.034118872,-78.86624602,1075.47,2017/10/31 13:58:53+00,10/31/2017 8:58,UTM UPS,WGS 84,WGS 84
TRACK,0.03410873,-78.86624979,0.03410873,-78.86624979,1075.86,2017/10/31 13:58:55+00,10/31/2017 8:58,UTM UPS,WGS 84,WGS 84
TRACK,0.034103449,-78.86624803,0.034103449,-78.86624803,1076.07,2017/10/31 13:58:57+00,10/31/2017 8:58,UTM UPS,WGS 84,WGS 84
TRACK,0.034069838,-78.86624065,0.034069838,-78.86624065,1076.02,2017/10/31 13:58:59+00,10/31/2017 8:58,UTM UPS,WGS 84,WGS 84
TRACK,0.034063719,-78.86624359,0.034063719,-78.86624359,1076.37,2017/10/31 13:59:01+00,10/31/2017 8:59,UTM UPS,WGS 84,WGS 84
TRACK,0.034032119,-78.8662425,0.034032119,-78.8662425,1076.41,2017/10/31 13:59:03+00,10/31/2017 8:59,UTM UPS,WGS 84,WGS 84
TRACK,0.034025917,-78.86624417,0.034025917,-78.86624417,1075.94,2017/10/31 13:59:05+00,10/31/2017 8:59,UTM UPS,WGS 84,WGS 84
TRACK,0.034016362,-78.86624468,0.034016362,-78.86624468,1075.57,2017/10/31 13:59:07+00,10/31/2017 8:59,UTM UPS,WGS 84,WGS 84
TRACK,0.033966489,-78.86635808,0.033966489,-78.86635808,1075.39,2017/10/31 13:59:14+00,10/31/2017 8:59,UTM UPS,WGS 84,WGS 84
TRACK,0.033973362,-78.86634861,0.033973362,-78.86634861,1075.41,2017/10/31 13:59:16+00,10/31/2017 8:59,UTM UPS,WGS 84,WGS 84
TRACK,0.033972608,-78.86634006,0.033972608,-78.86634006,1075.42,2017/10/31 13:59:18+00,10/31/2017 8:59,UTM UPS,WGS 84,WGS 84
TRACK,0.03395509,-78.86635942,0.03395509,-78.86635942,1075.43,2017/10/31 13:59:21+00,10/31/2017 8:59,UTM UPS,WGS 84,WGS 84
TRACK,0.03392743,-78.86638097,0.03392743,-78.86638097,1075.44,2017/10/31 13:59:23+00,10/31/2017 8:59,UTM UPS,WGS 84,WGS 84
TRACK,0.0339079,-78.86642707,0.0339079,-78.86642707,1075.46,2017/10/31 13:59:27+00,10/31/2017 8:59,UTM UPS,WGS 84,WGS 84
TRACK,0.033883257,-78.86645473,0.033883257,-78.86645473,1075.47,2017/10/31 13:59:31+00,10/31/2017 8:59,UTM UPS,WGS 84,WGS 84
TRACK,0.033883089,-78.86646026,0.033883089,-78.86646026,1075.48,2017/10/31 13:59:34+00,10/31/2017 8:59,UTM UPS,WGS 84,WGS 84
TRACK,0.033877557,-78.86647023,0.033877557,-78.86647023,1075.49,2017/10/31 13:59:36+00,10/31/2017 8:59,UTM UPS,WGS 84,WGS 84
TRACK,0.033875462,-78.86648431,0.033875462,-78.86648431,1075.5,2017/10/31 13:59:38+00,10/31/2017 8:59,UTM UPS,WGS 84,WGS 84
TRACK,0.033873282,-78.86648255,0.033873282,-78.86648255,1075.51,2017/10/31 13:59:40+00,10/31/2017 8:59,UTM UPS,WGS 84,WGS 84
TRACK,0.033874791,-78.86647518,0.033874791,-78.86647518,1075.33,2017/10/31 13:59:42+00,10/31/2017 8:59,UTM UPS,WGS 84,WGS 84
TRACK,0.033870852,-78.86647451,0.033870852,-78.86647451,1075.1,2017/10/31 13:59:45+00,10/31/2017 8:59,UTM UPS,WGS 84,WGS 84
TRACK,0.033858363,-78.86647744,0.033858363,-78.86647744,1075.16,2017/10/31 13:59:49+00,10/31/2017 8:59,UTM UPS,WGS 84,WGS 84
TRACK,0.033854926,-78.86648364,0.033854926,-78.86648364,1075.17,2017/10/31 13:59:50+00,10/31/2017 8:59,UTM UPS,WGS 84,WGS 84
TRACK,0.033852495,-78.86649253,0.033852495,-78.86649253,1075.18,2017/10/31 13:59:52+00,10/31/2017 8:59,UTM UPS,WGS 84,WGS 84
TRACK,0.033851406,-78.86650217,0.033851406,-78.86650217,1075.19,2017/10/31 13:59:54+00,10/31/2017 8:59,UTM UPS,WGS 84,WGS 84
TRACK,0.033854004,-78.86651147,0.033854004,-78.86651147,1075.2,2017/10/31 13:59:57+00,10/31/2017 8:59,UTM UPS,WGS 84,WGS 84
TRACK,0.033857524,-78.8665139,0.033857524,-78.8665139,1075.22,2017/10/31 14:00:00+00,10/31/2017 9:00,UTM UPS,WGS 84,WGS 84
TRACK,0.033859536,-78.86650728,0.033859536,-78.86650728,1075.23,2017/10/31 14:00:03+00,10/31/2017 9:00,UTM UPS,WGS 84,WGS 84
TRACK,0.033860626,-78.86651407,0.033860626,-78.86651407,1075.25,2017/10/31 14:00:06+00,10/31/2017 9:00,UTM UPS,WGS 84,WGS 84
TRACK,0.033848137,-78.86652597,0.033848137,-78.86652597,1075.26,2017/10/31 14:00:08+00,10/31/2017 9:00,UTM UPS,WGS 84,WGS 84
TRACK,0.033843862,-78.86653092,0.033843862,-78.86653092,1075.27,2017/10/31 14:00:09+00,10/31/2017 9:00,UTM UPS,WGS 84,WGS 84
TRACK,0.033832546,-78.86653855,0.033832546,-78.86653855,1075.28,2017/10/31 14:00:11+00,10/31/2017 9:00,UTM UPS,WGS 84,WGS 84
TRACK,0.033825841,-78.86654282,0.033825841,-78.86654282,1075.3,2017/10/31 14:00:14+00,10/31/2017 9:00,UTM UPS,WGS 84,WGS 84
TRACK,0.03382165,-78.8665362,0.03382165,-78.8665362,1075.32,2017/10/31 14:00:17+00,10/31/2017 9:00,UTM UPS,WGS 84,WGS 84
TRACK,0.033814358,-78.8665362,0.033814358,-78.8665362,1075.33,2017/10/31 14:00:19+00,10/31/2017 9:00,UTM UPS,WGS 84,WGS 84
TRACK,0.033811843,-78.86653326,0.033811843,-78.86653326,1075.36,2017/10/31 14:00:24+00,10/31/2017 9:00,UTM UPS,WGS 84,WGS 84
TRACK,0.033808155,-78.86653125,0.033808155,-78.86653125,1075.39,2017/10/31 14:00:29+00,10/31/2017 9:00,UTM UPS,WGS 84,WGS 84
TRACK,0.0338131,-78.86654014,0.0338131,-78.86654014,1075.4,2017/10/31 14:00:31+00,10/31/2017 9:00,UTM UPS,WGS 84,WGS 84
TRACK,0.033823745,-78.86654751,0.033823745,-78.86654751,1075.42,2017/10/31 14:00:33+00,10/31/2017 9:00,UTM UPS,WGS 84,WGS 84
TRACK,0.033831457,-78.86655103,0.033831457,-78.86655103,1075.43,2017/10/31 14:00:35+00,10/31/2017 9:00,UTM UPS,WGS 84,WGS 84
TRACK,0.033838917,-78.86653586,0.033838917,-78.86653586,1075.44,2017/10/31 14:00:37+00,10/31/2017 9:00,UTM UPS,WGS 84,WGS 84
TRACK,0.033842018,-78.86652187,0.033842018,-78.86652187,1075.46,2017/10/31 14:00:39+00,10/31/2017 9:00,UTM UPS,WGS 84,WGS 84
TRACK,0.033848472,-78.86651306,0.033848472,-78.86651306,1075.46,2017/10/31 14:00:40+00,10/31/2017 9:00,UTM UPS,WGS 84,WGS 84
TRACK,0.033854004,-78.86650686,0.033854004,-78.86650686,1075.47,2017/10/31 14:00:41+00,10/31/2017 9:00,UTM UPS,WGS 84,WGS 84
TRACK,0.033859955,-78.86650049,0.033859955,-78.86650049,1075.48,2017/10/31 14:00:42+00,10/31/2017 9:00,UTM UPS,WGS 84,WGS 84
TRACK,0.03386599,-78.86649387,0.03386599,-78.86649387,1075.48,2017/10/31 14:00:43+00,10/31/2017 9:00,UTM UPS,WGS 84,WGS 84
TRACK,0.033872528,-78.86648691,0.033872528,-78.86648691,1075.49,2017/10/31 14:00:44+00,10/31/2017 9:00,UTM UPS,WGS 84,WGS 84
TRACK,0.03388091,-78.86647442,0.03388091,-78.86647442,1075.5,2017/10/31 14:00:46+00,10/31/2017 9:00,UTM UPS,WGS 84,WGS 84
TRACK,0.03388728,-78.86646537,0.03388728,-78.86646537,1075.52,2017/10/31 14:00:48+00,10/31/2017 9:00,UTM UPS,WGS 84,WGS 84
TRACK,0.033893064,-78.86645867,0.033893064,-78.86645867,1075.53,2017/10/31 14:00:50+00,10/31/2017 9:00,UTM UPS,WGS 84,WGS 84
TRACK,0.033906391,-78.86647115,0.033906391,-78.86647115,1075.55,2017/10/31 14:00:53+00,10/31/2017 9:00,UTM UPS,WGS 84,WGS 84
TRACK,0.033913683,-78.86647509,0.033913683,-78.86647509,1075.56,2017/10/31 14:00:54+00,10/31/2017 9:00,UTM UPS,WGS 84,WGS 84
TRACK,0.033921814,-78.86647493,0.033921814,-78.86647493,1075.57,2017/10/31 14:00:56+00,10/31/2017 9:00,UTM UPS,WGS 84,WGS 84
TRACK,0.03393162,-78.86647291,0.03393162,-78.86647291,1075.59,2017/10/31 14:00:59+00,10/31/2017 9:00,UTM UPS,WGS 84,WGS 84
TRACK,0.033944445,-78.86647149,0.033944445,-78.86647149,1075.61,2017/10/31 14:01:01+00,10/31/2017 9:01,UTM UPS,WGS 84,WGS 84
TRACK,0.033956263,-78.86647208,0.033956263,-78.86647208,1075.62,2017/10/31 14:01:03+00,10/31/2017 9:01,UTM UPS,WGS 84,WGS 84
TRACK,0.033953665,-78.8664792,0.033953665,-78.8664792,1075.64,2017/10/31 14:01:06+00,10/31/2017 9:01,UTM UPS,WGS 84,WGS 84
TRACK,0.033956934,-78.86648406,0.033956934,-78.86648406,1075.66,2017/10/31 14:01:09+00,10/31/2017 9:01,UTM UPS,WGS 84,WGS 84
TRACK,0.033956263,-78.8664844,0.033956263,-78.8664844,1075.72,2017/10/31 14:01:17+00,10/31/2017 9:01,UTM UPS,WGS 84,WGS 84
TRACK,0.033943774,-78.86649555,0.033943774,-78.86649555,1075.77,2017/10/31 14:01:25+00,10/31/2017 9:01,UTM UPS,WGS 84,WGS 84
TRACK,0.033937236,-78.86649697,0.033937236,-78.86649697,1075.82,2017/10/31 14:01:32+00,10/31/2017 9:01,UTM UPS,WGS 84,WGS 84
TRACK,0.033943439,-78.86648951,0.033943439,-78.86648951,1075.84,2017/10/31 14:01:36+00,10/31/2017 9:01,UTM UPS,WGS 84,WGS 84
TRACK,0.033944948,-78.86648063,0.033944948,-78.86648063,1075.87,2017/10/31 14:01:40+00,10/31/2017 9:01,UTM UPS,WGS 84,WGS 84
TRACK,0.033945618,-78.86646931,0.033945618,-78.86646931,1075,2017/10/31 14:01:44+00,10/31/2017 9:01,UTM UPS,WGS 84,WGS 84
TRACK,0.03395115,-78.86646118,0.03395115,-78.86646118,1075.02,2017/10/31 14:01:46+00,10/31/2017 9:01,UTM UPS,WGS 84,WGS 84
TRACK,0.033958023,-78.86645179,0.033958023,-78.86645179,1075.03,2017/10/31 14:01:48+00,10/31/2017 9:01,UTM UPS,WGS 84,WGS 84
TRACK,0.033963723,-78.86644769,0.033963723,-78.86644769,1075.05,2017/10/31 14:01:50+00,10/31/2017 9:01,UTM UPS,WGS 84,WGS 84
TRACK,0.033970512,-78.86644316,0.033970512,-78.86644316,1075.07,2017/10/31 14:01:53+00,10/31/2017 9:01,UTM UPS,WGS 84,WGS 84
TRACK,0.033966657,-78.86643444,0.033966657,-78.86643444,1075.09,2017/10/31 14:01:56+00,10/31/2017 9:01,UTM UPS,WGS 84,WGS 84
TRACK,0.033962047,-78.86642589,0.033962047,-78.86642589,1075.11,2017/10/31 14:01:59+00,10/31/2017 9:01,UTM UPS,WGS 84,WGS 84
TRACK,0.033961963,-78.86642572,0.033961963,-78.86642572,1075.14,2017/10/31 14:02:03+00,10/31/2017 9:02,UTM UPS,WGS 84,WGS 84
TRACK,0.033970848,-78.8664383,0.033970848,-78.8664383,1075.17,2017/10/31 14:02:07+00,10/31/2017 9:02,UTM UPS,WGS 84,WGS 84
TRACK,0.033975793,-78.86644249,0.033975793,-78.86644249,1075.2,2017/10/31 14:02:11+00,10/31/2017 9:02,UTM UPS,WGS 84,WGS 84
TRACK,0.033970345,-78.86645632,0.033970345,-78.86645632,1075.22,2017/10/31 14:02:14+00,10/31/2017 9:02,UTM UPS,WGS 84,WGS 84
TRACK,0.033978727,-78.8664616,0.033978727,-78.8664616,1075.23,2017/10/31 14:02:15+00,10/31/2017 9:02,UTM UPS,WGS 84,WGS 84
TRACK,0.033984594,-78.86646948,0.033984594,-78.86646948,1075.23,2017/10/31 14:02:16+00,10/31/2017 9:02,UTM UPS,WGS 84,WGS 84
TRACK,0.033985097,-78.86646906,0.033985097,-78.86646906,1075.27,2017/10/31 14:02:20+00,10/31/2017 9:02,UTM UPS,WGS 84,WGS 84
TRACK,0.033987612,-78.8664782,0.033987612,-78.8664782,1075.28,2017/10/31 14:02:22+00,10/31/2017 9:02,UTM UPS,WGS 84,WGS 84
TRACK,0.033989288,-78.86650778,0.033989288,-78.86650778,1075.32,2017/10/31 14:02:26+00,10/31/2017 9:02,UTM UPS,WGS 84,WGS 84
TRACK,0.033989204,-78.86652002,0.033989204,-78.86652002,1075.33,2017/10/31 14:02:27+00,10/31/2017 9:02,UTM UPS,WGS 84,WGS 84
TRACK,0.033982834,-78.86653,0.033982834,-78.86653,1075.34,2017/10/31 14:02:28+00,10/31/2017 9:02,UTM UPS,WGS 84,WGS 84
TRACK,0.033976715,-78.86653687,0.033976715,-78.86653687,1075.34,2017/10/31 14:02:29+00,10/31/2017 9:02,UTM UPS,WGS 84,WGS 84
TRACK,0.033972021,-78.86654349,0.033972021,-78.86654349,1075.35,2017/10/31 14:02:30+00,10/31/2017 9:02,UTM UPS,WGS 84,WGS 84
TRACK,0.033968249,-78.86654726,0.033968249,-78.86654726,1075.37,2017/10/31 14:02:32+00,10/31/2017 9:02,UTM UPS,WGS 84,WGS 84
