type,Latitude,Longitude,y_proj,x_proj,altitude,time,ltime,Position Format,Map Datum,Map Spheriod
TRACK,0.032768128,-78.86867383,0.032768128,-78.86867383,1138.15,2017/11/08 21:29:51+00,11/8/2017 16:29,UTM UPS,WGS 84,WGS 84
TRACK,0.032780366,-78.86867886,0.032780366,-78.86867886,1138.06,2017/11/08 21:29:52+00,11/8/2017 16:29,UTM UPS,WGS 84,WGS 84
TRACK,0.032792185,-78.86868389,0.032792185,-78.86868389,1137.7,2017/11/08 21:29:53+00,11/8/2017 16:29,UTM UPS,WGS 84,WGS 84
TRACK,0.032802997,-78.86868716,0.032802997,-78.86868716,1137.5,2017/11/08 21:29:54+00,11/8/2017 16:29,UTM UPS,WGS 84,WGS 84
TRACK,0.032812469,-78.86869068,0.032812469,-78.86869068,1137.31,2017/11/08 21:29:55+00,11/8/2017 16:29,UTM UPS,WGS 84,WGS 84
TRACK,0.032826886,-78.86869177,0.032826886,-78.86869177,1137.28,2017/11/08 21:29:56+00,11/8/2017 16:29,UTM UPS,WGS 84,WGS 84
TRACK,0.032844404,-78.86869982,0.032844404,-78.86869982,1137.17,2017/11/08 21:29:57+00,11/8/2017 16:29,UTM UPS,WGS 84,WGS 84
TRACK,0.03286452,-78.86870443,0.03286452,-78.86870443,1136.95,2017/11/08 21:29:58+00,11/8/2017 16:29,UTM UPS,WGS 84,WGS 84
TRACK,0.032879608,-78.868702,0.032879608,-78.868702,1136.91,2017/11/08 21:29:59+00,11/8/2017 16:29,UTM UPS,WGS 84,WGS 84
TRACK,0.032901233,-78.86871658,0.032901233,-78.86871658,1136.82,2017/11/08 21:30:00+00,11/8/2017 16:30,UTM UPS,WGS 84,WGS 84
TRACK,0.032918667,-78.86871776,0.032918667,-78.86871776,1136.81,2017/11/08 21:30:01+00,11/8/2017 16:30,UTM UPS,WGS 84,WGS 84
TRACK,0.032936018,-78.86871994,0.032936018,-78.86871994,1136.89,2017/11/08 21:30:02+00,11/8/2017 16:30,UTM UPS,WGS 84,WGS 84
TRACK,0.032949597,-78.86872522,0.032949597,-78.86872522,1136.88,2017/11/08 21:30:03+00,11/8/2017 16:30,UTM UPS,WGS 84,WGS 84
TRACK,0.032963008,-78.8687284,0.032963008,-78.8687284,1136.75,2017/11/08 21:30:04+00,11/8/2017 16:30,UTM UPS,WGS 84,WGS 84
TRACK,0.032980274,-78.86873133,0.032980274,-78.86873133,1136.58,2017/11/08 21:30:05+00,11/8/2017 16:30,UTM UPS,WGS 84,WGS 84
TRACK,0.032995194,-78.86873368,0.032995194,-78.86873368,1136.52,2017/11/08 21:30:06+00,11/8/2017 16:30,UTM UPS,WGS 84,WGS 84
TRACK,0.033013383,-78.8687367,0.033013383,-78.8687367,1136.34,2017/11/08 21:30:07+00,11/8/2017 16:30,UTM UPS,WGS 84,WGS 84
TRACK,0.033031404,-78.86874039,0.033031404,-78.86874039,1136.31,2017/11/08 21:30:08+00,11/8/2017 16:30,UTM UPS,WGS 84,WGS 84
TRACK,0.033061327,-78.86874424,0.033061327,-78.86874424,1135.99,2017/11/08 21:30:10+00,11/8/2017 16:30,UTM UPS,WGS 84,WGS 84
TRACK,0.033081193,-78.86874232,0.033081193,-78.86874232,1135.8,2017/11/08 21:30:12+00,11/8/2017 16:30,UTM UPS,WGS 84,WGS 84
TRACK,0.033101644,-78.86874827,0.033101644,-78.86874827,1135.78,2017/11/08 21:30:13+00,11/8/2017 16:30,UTM UPS,WGS 84,WGS 84
TRACK,0.033119163,-78.86873854,0.033119163,-78.86873854,1135.76,2017/11/08 21:30:14+00,11/8/2017 16:30,UTM UPS,WGS 84,WGS 84
TRACK,0.033139363,-78.868745,0.033139363,-78.868745,1135.56,2017/11/08 21:30:15+00,11/8/2017 16:30,UTM UPS,WGS 84,WGS 84
TRACK,0.033154618,-78.86874793,0.033154618,-78.86874793,1135.42,2017/11/08 21:30:16+00,11/8/2017 16:30,UTM UPS,WGS 84,WGS 84
TRACK,0.033174483,-78.86874223,0.033174483,-78.86874223,1135.18,2017/11/08 21:30:17+00,11/8/2017 16:30,UTM UPS,WGS 84,WGS 84
TRACK,0.033190241,-78.86875296,0.033190241,-78.86875296,1134.97,2017/11/08 21:30:18+00,11/8/2017 16:30,UTM UPS,WGS 84,WGS 84
TRACK,0.033199797,-78.86874282,0.033199797,-78.86874282,1134.96,2017/11/08 21:30:19+00,11/8/2017 16:30,UTM UPS,WGS 84,WGS 84
TRACK,0.033207424,-78.8687336,0.033207424,-78.8687336,1134.73,2017/11/08 21:30:20+00,11/8/2017 16:30,UTM UPS,WGS 84,WGS 84
TRACK,0.033219326,-78.86873142,0.033219326,-78.86873142,1134.48,2017/11/08 21:30:21+00,11/8/2017 16:30,UTM UPS,WGS 84,WGS 84
TRACK,0.033237515,-78.86872304,0.033237515,-78.86872304,1134.28,2017/11/08 21:30:23+00,11/8/2017 16:30,UTM UPS,WGS 84,WGS 84
TRACK,0.033250339,-78.86872052,0.033250339,-78.86872052,1134.13,2017/11/08 21:30:24+00,11/8/2017 16:30,UTM UPS,WGS 84,WGS 84
TRACK,0.033262828,-78.86871683,0.033262828,-78.86871683,1134.15,2017/11/08 21:30:25+00,11/8/2017 16:30,UTM UPS,WGS 84,WGS 84
TRACK,0.033274898,-78.86871256,0.033274898,-78.86871256,1134.05,2017/11/08 21:30:26+00,11/8/2017 16:30,UTM UPS,WGS 84,WGS 84
TRACK,0.033291997,-78.86870946,0.033291997,-78.86870946,1134.05,2017/11/08 21:30:28+00,11/8/2017 16:30,UTM UPS,WGS 84,WGS 84
TRACK,0.033303229,-78.86870334,0.033303229,-78.86870334,1134.17,2017/11/08 21:30:29+00,11/8/2017 16:30,UTM UPS,WGS 84,WGS 84
TRACK,0.033313371,-78.86870812,0.033313371,-78.86870812,1134.1,2017/11/08 21:30:30+00,11/8/2017 16:30,UTM UPS,WGS 84,WGS 84
TRACK,0.033317478,-78.86870376,0.033317478,-78.86870376,1134.07,2017/11/08 21:30:31+00,11/8/2017 16:30,UTM UPS,WGS 84,WGS 84
TRACK,0.033325022,-78.86869445,0.033325022,-78.86869445,1134.11,2017/11/08 21:30:32+00,11/8/2017 16:30,UTM UPS,WGS 84,WGS 84
TRACK,0.03334011,-78.86868733,0.03334011,-78.86868733,1134.1,2017/11/08 21:30:34+00,11/8/2017 16:30,UTM UPS,WGS 84,WGS 84
TRACK,0.033351341,-78.86867979,0.033351341,-78.86867979,1134.03,2017/11/08 21:30:36+00,11/8/2017 16:30,UTM UPS,WGS 84,WGS 84
TRACK,0.033372883,-78.86864944,0.033372883,-78.86864944,1133.93,2017/11/08 21:30:39+00,11/8/2017 16:30,UTM UPS,WGS 84,WGS 84
TRACK,0.033382857,-78.86863461,0.033382857,-78.86863461,1133.92,2017/11/08 21:30:41+00,11/8/2017 16:30,UTM UPS,WGS 84,WGS 84
TRACK,0.033382857,-78.86862388,0.033382857,-78.86862388,1133.9,2017/11/08 21:30:43+00,11/8/2017 16:30,UTM UPS,WGS 84,WGS 84
TRACK,0.033397442,-78.86859739,0.033397442,-78.86859739,1133.73,2017/11/08 21:30:45+00,11/8/2017 16:30,UTM UPS,WGS 84,WGS 84
TRACK,0.033400292,-78.86858918,0.033400292,-78.86858918,1133.7,2017/11/08 21:30:46+00,11/8/2017 16:30,UTM UPS,WGS 84,WGS 84
TRACK,0.033402974,-78.86857878,0.033402974,-78.86857878,1133.86,2017/11/08 21:30:48+00,11/8/2017 16:30,UTM UPS,WGS 84,WGS 84
TRACK,0.033404985,-78.86856831,0.033404985,-78.86856831,1133.92,2017/11/08 21:30:49+00,11/8/2017 16:30,UTM UPS,WGS 84,WGS 84
TRACK,0.03340398,-78.86856076,0.03340398,-78.86856076,1134.05,2017/11/08 21:30:50+00,11/8/2017 16:30,UTM UPS,WGS 84,WGS 84
TRACK,0.033411859,-78.86854341,0.033411859,-78.86854341,1134.01,2017/11/08 21:30:52+00,11/8/2017 16:30,UTM UPS,WGS 84,WGS 84
TRACK,0.033419738,-78.86852866,0.033419738,-78.86852866,1134.41,2017/11/08 21:30:54+00,11/8/2017 16:30,UTM UPS,WGS 84,WGS 84
TRACK,0.033420157,-78.86851961,0.033420157,-78.86851961,1134.34,2017/11/08 21:30:55+00,11/8/2017 16:30,UTM UPS,WGS 84,WGS 84
TRACK,0.033439435,-78.86849765,0.033439435,-78.86849765,1134.53,2017/11/08 21:30:57+00,11/8/2017 16:30,UTM UPS,WGS 84,WGS 84
TRACK,0.033449577,-78.8684948,0.033449577,-78.8684948,1134.62,2017/11/08 21:30:59+00,11/8/2017 16:30,UTM UPS,WGS 84,WGS 84
TRACK,0.03344438,-78.8684663,0.03344438,-78.8684663,1134.46,2017/11/08 21:31:01+00,11/8/2017 16:31,UTM UPS,WGS 84,WGS 84
TRACK,0.033452176,-78.86845599,0.033452176,-78.86845599,1134.48,2017/11/08 21:31:03+00,11/8/2017 16:31,UTM UPS,WGS 84,WGS 84
TRACK,0.033459049,-78.86844995,0.033459049,-78.86844995,1134.63,2017/11/08 21:31:05+00,11/8/2017 16:31,UTM UPS,WGS 84,WGS 84
TRACK,0.033465587,-78.8684404,0.033465587,-78.8684404,1134.62,2017/11/08 21:31:07+00,11/8/2017 16:31,UTM UPS,WGS 84,WGS 84
TRACK,0.033483524,-78.8683943,0.033483524,-78.8683943,1134.58,2017/11/08 21:31:10+00,11/8/2017 16:31,UTM UPS,WGS 84,WGS 84
TRACK,0.033496851,-78.86837385,0.033496851,-78.86837385,1134.71,2017/11/08 21:31:12+00,11/8/2017 16:31,UTM UPS,WGS 84,WGS 84
TRACK,0.033514286,-78.86836505,0.033514286,-78.86836505,1134.85,2017/11/08 21:31:14+00,11/8/2017 16:31,UTM UPS,WGS 84,WGS 84
TRACK,0.033523254,-78.86836521,0.033523254,-78.86836521,1134.85,2017/11/08 21:31:16+00,11/8/2017 16:31,UTM UPS,WGS 84,WGS 84
TRACK,0.033532977,-78.86837184,0.033532977,-78.86837184,1134.77,2017/11/08 21:31:18+00,11/8/2017 16:31,UTM UPS,WGS 84,WGS 84
TRACK,0.033547981,-78.86837251,0.033547981,-78.86837251,1134.87,2017/11/08 21:31:20+00,11/8/2017 16:31,UTM UPS,WGS 84,WGS 84
TRACK,0.033563655,-78.86837645,0.033563655,-78.86837645,1135,2017/11/08 21:31:22+00,11/8/2017 16:31,UTM UPS,WGS 84,WGS 84
TRACK,0.033581508,-78.86838198,0.033581508,-78.86838198,1134.87,2017/11/08 21:31:24+00,11/8/2017 16:31,UTM UPS,WGS 84,WGS 84
TRACK,0.033580335,-78.86838634,0.033580335,-78.86838634,1134.98,2017/11/08 21:31:26+00,11/8/2017 16:31,UTM UPS,WGS 84,WGS 84
TRACK,0.033586789,-78.86839799,0.033586789,-78.86839799,1134.94,2017/11/08 21:31:29+00,11/8/2017 16:31,UTM UPS,WGS 84,WGS 84
TRACK,0.033596847,-78.86839623,0.033596847,-78.86839623,1134.92,2017/11/08 21:31:34+00,11/8/2017 16:31,UTM UPS,WGS 84,WGS 84
TRACK,0.033603385,-78.86839136,0.033603385,-78.86839136,1134.84,2017/11/08 21:31:36+00,11/8/2017 16:31,UTM UPS,WGS 84,WGS 84
TRACK,0.033617467,-78.86839078,0.033617467,-78.86839078,1134.65,2017/11/08 21:31:40+00,11/8/2017 16:31,UTM UPS,WGS 84,WGS 84
TRACK,0.033627022,-78.86839966,0.033627022,-78.86839966,1134.51,2017/11/08 21:31:42+00,11/8/2017 16:31,UTM UPS,WGS 84,WGS 84
TRACK,0.033636661,-78.86840469,0.033636661,-78.86840469,1134.29,2017/11/08 21:31:44+00,11/8/2017 16:31,UTM UPS,WGS 84,WGS 84
TRACK,0.03365133,-78.86841157,0.03365133,-78.86841157,1134.16,2017/11/08 21:31:46+00,11/8/2017 16:31,UTM UPS,WGS 84,WGS 84
TRACK,0.033660466,-78.86841911,0.033660466,-78.86841911,1133.95,2017/11/08 21:31:48+00,11/8/2017 16:31,UTM UPS,WGS 84,WGS 84
TRACK,0.033669602,-78.86841726,0.033669602,-78.86841726,1133.96,2017/11/08 21:31:50+00,11/8/2017 16:31,UTM UPS,WGS 84,WGS 84
TRACK,0.033676978,-78.86841064,0.033676978,-78.86841064,1133.95,2017/11/08 21:31:52+00,11/8/2017 16:31,UTM UPS,WGS 84,WGS 84
TRACK,0.033682678,-78.86840268,0.033682678,-78.86840268,1133.9,2017/11/08 21:31:55+00,11/8/2017 16:31,UTM UPS,WGS 84,WGS 84
TRACK,0.033692485,-78.86840226,0.033692485,-78.86840226,1133.68,2017/11/08 21:31:57+00,11/8/2017 16:31,UTM UPS,WGS 84,WGS 84
TRACK,0.033700699,-78.86840058,0.033700699,-78.86840058,1133.9,2017/11/08 21:32:00+00,11/8/2017 16:32,UTM UPS,WGS 84,WGS 84
TRACK,0.033711428,-78.86840209,0.033711428,-78.86840209,1133.86,2017/11/08 21:32:04+00,11/8/2017 16:32,UTM UPS,WGS 84,WGS 84
TRACK,0.033718888,-78.86840419,0.033718888,-78.86840419,1133.95,2017/11/08 21:32:13+00,11/8/2017 16:32,UTM UPS,WGS 84,WGS 84
TRACK,0.033723246,-78.86841274,0.033723246,-78.86841274,1133.86,2017/11/08 21:32:20+00,11/8/2017 16:32,UTM UPS,WGS 84,WGS 84
TRACK,0.033729952,-78.86841374,0.033729952,-78.86841374,1133.91,2017/11/08 21:32:28+00,11/8/2017 16:32,UTM UPS,WGS 84,WGS 84
TRACK,0.033739759,-78.86840729,0.033739759,-78.86840729,1133.89,2017/11/08 21:32:30+00,11/8/2017 16:32,UTM UPS,WGS 84,WGS 84
TRACK,0.033752834,-78.86840285,0.033752834,-78.86840285,1133.9,2017/11/08 21:32:32+00,11/8/2017 16:32,UTM UPS,WGS 84,WGS 84
TRACK,0.033762977,-78.86840134,0.033762977,-78.86840134,1133.95,2017/11/08 21:32:34+00,11/8/2017 16:32,UTM UPS,WGS 84,WGS 84
TRACK,0.033776807,-78.86839363,0.033776807,-78.86839363,1133.77,2017/11/08 21:32:36+00,11/8/2017 16:32,UTM UPS,WGS 84,WGS 84
TRACK,0.033784602,-78.86838944,0.033784602,-78.86838944,1134.02,2017/11/08 21:32:38+00,11/8/2017 16:32,UTM UPS,WGS 84,WGS 84
TRACK,0.033796253,-78.86838868,0.033796253,-78.86838868,1133.76,2017/11/08 21:32:43+00,11/8/2017 16:32,UTM UPS,WGS 84,WGS 84
TRACK,0.033806646,-78.86838818,0.033806646,-78.86838818,1133.65,2017/11/08 21:32:46+00,11/8/2017 16:32,UTM UPS,WGS 84,WGS 84
TRACK,0.03379927,-78.86839732,0.03379927,-78.86839732,1133.61,2017/11/08 21:32:59+00,11/8/2017 16:32,UTM UPS,WGS 84,WGS 84
TRACK,0.033803461,-78.86840159,0.033803461,-78.86840159,1133.78,2017/11/08 21:33:05+00,11/8/2017 16:33,UTM UPS,WGS 84,WGS 84
TRACK,0.033804635,-78.86840729,0.033804635,-78.86840729,1133.74,2017/11/08 21:33:12+00,11/8/2017 16:33,UTM UPS,WGS 84,WGS 84
TRACK,0.033787955,-78.868401,0.033787955,-78.868401,1133.78,2017/11/08 21:33:27+00,11/8/2017 16:33,UTM UPS,WGS 84,WGS 84
TRACK,0.033777226,-78.86839765,0.033777226,-78.86839765,1133.83,2017/11/08 21:33:31+00,11/8/2017 16:33,UTM UPS,WGS 84,WGS 84
TRACK,0.033766748,-78.86839623,0.033766748,-78.86839623,1133.83,2017/11/08 21:33:35+00,11/8/2017 16:33,UTM UPS,WGS 84,WGS 84
TRACK,0.033766329,-78.86840662,0.033766329,-78.86840662,1133.85,2017/11/08 21:33:37+00,11/8/2017 16:33,UTM UPS,WGS 84,WGS 84
TRACK,0.033758702,-78.86841584,0.033758702,-78.86841584,1133.79,2017/11/08 21:33:39+00,11/8/2017 16:33,UTM UPS,WGS 84,WGS 84
TRACK,0.033750152,-78.86842305,0.033750152,-78.86842305,1133.76,2017/11/08 21:33:41+00,11/8/2017 16:33,UTM UPS,WGS 84,WGS 84
TRACK,0.033733305,-78.86842959,0.033733305,-78.86842959,1133.82,2017/11/08 21:33:43+00,11/8/2017 16:33,UTM UPS,WGS 84,WGS 84
TRACK,0.033724252,-78.86843738,0.033724252,-78.86843738,1134.06,2017/11/08 21:33:44+00,11/8/2017 16:33,UTM UPS,WGS 84,WGS 84
TRACK,0.033715367,-78.86844317,0.033715367,-78.86844317,1134.08,2017/11/08 21:33:45+00,11/8/2017 16:33,UTM UPS,WGS 84,WGS 84
TRACK,0.033689551,-78.8684575,0.033689551,-78.8684575,1134.18,2017/11/08 21:33:47+00,11/8/2017 16:33,UTM UPS,WGS 84,WGS 84
TRACK,0.033679912,-78.86846311,0.033679912,-78.86846311,1134.47,2017/11/08 21:33:48+00,11/8/2017 16:33,UTM UPS,WGS 84,WGS 84
TRACK,0.033671111,-78.86846781,0.033671111,-78.86846781,1134.64,2017/11/08 21:33:49+00,11/8/2017 16:33,UTM UPS,WGS 84,WGS 84
TRACK,0.03365837,-78.86847937,0.03365837,-78.86847937,1134.69,2017/11/08 21:33:51+00,11/8/2017 16:33,UTM UPS,WGS 84,WGS 84
TRACK,0.033647055,-78.86848901,0.033647055,-78.86848901,1134.49,2017/11/08 21:33:53+00,11/8/2017 16:33,UTM UPS,WGS 84,WGS 84
TRACK,0.033635739,-78.86850175,0.033635739,-78.86850175,1134.43,2017/11/08 21:33:55+00,11/8/2017 16:33,UTM UPS,WGS 84,WGS 84
TRACK,0.033628615,-78.86851064,0.033628615,-78.86851064,1134.27,2017/11/08 21:33:56+00,11/8/2017 16:33,UTM UPS,WGS 84,WGS 84
TRACK,0.033617718,-78.86853059,0.033617718,-78.86853059,1134.03,2017/11/08 21:33:58+00,11/8/2017 16:33,UTM UPS,WGS 84,WGS 84
TRACK,0.033614365,-78.8685409,0.033614365,-78.8685409,1134.01,2017/11/08 21:33:59+00,11/8/2017 16:33,UTM UPS,WGS 84,WGS 84
TRACK,0.033611348,-78.8685492,0.033611348,-78.8685492,1133.84,2017/11/08 21:34:00+00,11/8/2017 16:34,UTM UPS,WGS 84,WGS 84
TRACK,0.033609169,-78.86855557,0.033609169,-78.86855557,1133.61,2017/11/08 21:34:01+00,11/8/2017 16:34,UTM UPS,WGS 84,WGS 84
TRACK,0.033593914,-78.86856755,0.033593914,-78.86856755,1133.42,2017/11/08 21:34:03+00,11/8/2017 16:34,UTM UPS,WGS 84,WGS 84
TRACK,0.033584191,-78.86858172,0.033584191,-78.86858172,1133.05,2017/11/08 21:34:05+00,11/8/2017 16:34,UTM UPS,WGS 84,WGS 84
TRACK,0.033550831,-78.868601,0.033550831,-78.868601,1133.09,2017/11/08 21:34:07+00,11/8/2017 16:34,UTM UPS,WGS 84,WGS 84
TRACK,0.033500204,-78.86860904,0.033500204,-78.86860904,1132.97,2017/11/08 21:34:09+00,11/8/2017 16:34,UTM UPS,WGS 84,WGS 84
TRACK,0.03346852,-78.8686367,0.03346852,-78.8686367,1133.01,2017/11/08 21:34:11+00,11/8/2017 16:34,UTM UPS,WGS 84,WGS 84
TRACK,0.03344941,-78.86865104,0.03344941,-78.86865104,1133.09,2017/11/08 21:34:12+00,11/8/2017 16:34,UTM UPS,WGS 84,WGS 84
TRACK,0.033420743,-78.86867124,0.033420743,-78.86867124,1133.47,2017/11/08 21:34:14+00,11/8/2017 16:34,UTM UPS,WGS 84,WGS 84
TRACK,0.033383863,-78.86869521,0.033383863,-78.86869521,1133.67,2017/11/08 21:34:16+00,11/8/2017 16:34,UTM UPS,WGS 84,WGS 84
TRACK,0.03336777,-78.86873838,0.03336777,-78.86873838,1133.77,2017/11/08 21:34:18+00,11/8/2017 16:34,UTM UPS,WGS 84,WGS 84
TRACK,0.033362573,-78.86875883,0.033362573,-78.86875883,1133.75,2017/11/08 21:34:20+00,11/8/2017 16:34,UTM UPS,WGS 84,WGS 84
TRACK,0.033360729,-78.86878833,0.033360729,-78.86878833,1133.96,2017/11/08 21:34:22+00,11/8/2017 16:34,UTM UPS,WGS 84,WGS 84
TRACK,0.033361316,-78.86880116,0.033361316,-78.86880116,1133.91,2017/11/08 21:34:23+00,11/8/2017 16:34,UTM UPS,WGS 84,WGS 84
TRACK,0.033364752,-78.86881398,0.033364752,-78.86881398,1133.72,2017/11/08 21:34:24+00,11/8/2017 16:34,UTM UPS,WGS 84,WGS 84
TRACK,0.033368021,-78.86882337,0.033368021,-78.86882337,1133.8,2017/11/08 21:34:25+00,11/8/2017 16:34,UTM UPS,WGS 84,WGS 84
TRACK,0.033370955,-78.86883519,0.033370955,-78.86883519,1133.66,2017/11/08 21:34:26+00,11/8/2017 16:34,UTM UPS,WGS 84,WGS 84
TRACK,0.033376068,-78.86884382,0.033376068,-78.86884382,1133.59,2017/11/08 21:34:27+00,11/8/2017 16:34,UTM UPS,WGS 84,WGS 84
TRACK,0.0333816,-78.86885036,0.0333816,-78.86885036,1133.71,2017/11/08 21:34:28+00,11/8/2017 16:34,UTM UPS,WGS 84,WGS 84
TRACK,0.03339828,-78.86886905,0.03339828,-78.86886905,1133.51,2017/11/08 21:34:30+00,11/8/2017 16:34,UTM UPS,WGS 84,WGS 84
TRACK,0.033407668,-78.86887366,0.033407668,-78.86887366,1133.37,2017/11/08 21:34:31+00,11/8/2017 16:34,UTM UPS,WGS 84,WGS 84
TRACK,0.033423761,-78.86887416,0.033423761,-78.86887416,1133.22,2017/11/08 21:34:32+00,11/8/2017 16:34,UTM UPS,WGS 84,WGS 84
TRACK,0.033437172,-78.86887886,0.033437172,-78.86887886,1133.18,2017/11/08 21:34:33+00,11/8/2017 16:34,UTM UPS,WGS 84,WGS 84
TRACK,0.033450415,-78.86888875,0.033450415,-78.86888875,1133.04,2017/11/08 21:34:34+00,11/8/2017 16:34,UTM UPS,WGS 84,WGS 84
TRACK,0.033477489,-78.86890534,0.033477489,-78.86890534,1132.91,2017/11/08 21:34:36+00,11/8/2017 16:34,UTM UPS,WGS 84,WGS 84
TRACK,0.0335168,-78.86890618,0.0335168,-78.86890618,1132.56,2017/11/08 21:34:39+00,11/8/2017 16:34,UTM UPS,WGS 84,WGS 84
TRACK,0.033530379,-78.86890501,0.033530379,-78.86890501,1132.61,2017/11/08 21:34:40+00,11/8/2017 16:34,UTM UPS,WGS 84,WGS 84
TRACK,0.033545382,-78.86889604,0.033545382,-78.86889604,1132.42,2017/11/08 21:34:41+00,11/8/2017 16:34,UTM UPS,WGS 84,WGS 84
TRACK,0.033556949,-78.86889135,0.033556949,-78.86889135,1132.24,2017/11/08 21:34:42+00,11/8/2017 16:34,UTM UPS,WGS 84,WGS 84
TRACK,0.03357782,-78.8688802,0.03357782,-78.8688802,1132.2,2017/11/08 21:34:44+00,11/8/2017 16:34,UTM UPS,WGS 84,WGS 84
TRACK,0.033594584,-78.86886595,0.033594584,-78.86886595,1132.03,2017/11/08 21:34:46+00,11/8/2017 16:34,UTM UPS,WGS 84,WGS 84
TRACK,0.033609755,-78.8688543,0.033609755,-78.8688543,1131.71,2017/11/08 21:34:48+00,11/8/2017 16:34,UTM UPS,WGS 84,WGS 84
TRACK,0.033626016,-78.8688382,0.033626016,-78.8688382,1131.74,2017/11/08 21:34:50+00,11/8/2017 16:34,UTM UPS,WGS 84,WGS 84
TRACK,0.033649737,-78.86883494,0.033649737,-78.86883494,1131.81,2017/11/08 21:34:52+00,11/8/2017 16:34,UTM UPS,WGS 84,WGS 84
TRACK,0.033674045,-78.86885086,0.033674045,-78.86885086,1131.88,2017/11/08 21:34:54+00,11/8/2017 16:34,UTM UPS,WGS 84,WGS 84
TRACK,0.033685025,-78.8688579,0.033685025,-78.8688579,1131.95,2017/11/08 21:34:56+00,11/8/2017 16:34,UTM UPS,WGS 84,WGS 84
TRACK,0.033702711,-78.86885757,0.033702711,-78.86885757,1132.2,2017/11/08 21:34:58+00,11/8/2017 16:34,UTM UPS,WGS 84,WGS 84
TRACK,0.033715032,-78.86886628,0.033715032,-78.86886628,1132.35,2017/11/08 21:35:00+00,11/8/2017 16:35,UTM UPS,WGS 84,WGS 84
TRACK,0.033732299,-78.86888506,0.033732299,-78.86888506,1132.28,2017/11/08 21:35:02+00,11/8/2017 16:35,UTM UPS,WGS 84,WGS 84
TRACK,0.033739675,-78.86888908,0.033739675,-78.86888908,1132.33,2017/11/08 21:35:03+00,11/8/2017 16:35,UTM UPS,WGS 84,WGS 84
TRACK,0.033749733,-78.86889352,0.033749733,-78.86889352,1132.26,2017/11/08 21:35:05+00,11/8/2017 16:35,UTM UPS,WGS 84,WGS 84
TRACK,0.033758953,-78.86889554,0.033758953,-78.86889554,1132.16,2017/11/08 21:35:07+00,11/8/2017 16:35,UTM UPS,WGS 84,WGS 84
TRACK,0.033771442,-78.86890107,0.033771442,-78.86890107,1132.14,2017/11/08 21:35:09+00,11/8/2017 16:35,UTM UPS,WGS 84,WGS 84
TRACK,0.033784686,-78.86890274,0.033784686,-78.86890274,1132.48,2017/11/08 21:35:11+00,11/8/2017 16:35,UTM UPS,WGS 84,WGS 84
TRACK,0.033795163,-78.8689009,0.033795163,-78.8689009,1132.29,2017/11/08 21:35:13+00,11/8/2017 16:35,UTM UPS,WGS 84,WGS 84
TRACK,0.033805054,-78.86889813,0.033805054,-78.86889813,1132.23,2017/11/08 21:35:15+00,11/8/2017 16:35,UTM UPS,WGS 84,WGS 84
TRACK,0.033816118,-78.86889931,0.033816118,-78.86889931,1132.39,2017/11/08 21:35:17+00,11/8/2017 16:35,UTM UPS,WGS 84,WGS 84
TRACK,0.033817543,-78.8689092,0.033817543,-78.8689092,1132.49,2017/11/08 21:35:20+00,11/8/2017 16:35,UTM UPS,WGS 84,WGS 84
TRACK,0.033832043,-78.86892186,0.033832043,-78.86892186,1132.46,2017/11/08 21:35:22+00,11/8/2017 16:35,UTM UPS,WGS 84,WGS 84
TRACK,0.033838833,-78.86893527,0.033838833,-78.86893527,1132.38,2017/11/08 21:35:24+00,11/8/2017 16:35,UTM UPS,WGS 84,WGS 84
TRACK,0.033842688,-78.86893418,0.033842688,-78.86893418,1132.4,2017/11/08 21:35:26+00,11/8/2017 16:35,UTM UPS,WGS 84,WGS 84
TRACK,0.033852831,-78.86893384,0.033852831,-78.86893384,1132.25,2017/11/08 21:35:31+00,11/8/2017 16:35,UTM UPS,WGS 84,WGS 84
TRACK,0.033860793,-78.86892957,0.033860793,-78.86892957,1132.18,2017/11/08 21:35:34+00,11/8/2017 16:35,UTM UPS,WGS 84,WGS 84
TRACK,0.0338706,-78.86892965,0.0338706,-78.86892965,1132.01,2017/11/08 21:35:38+00,11/8/2017 16:35,UTM UPS,WGS 84,WGS 84
TRACK,0.033877557,-78.86893577,0.033877557,-78.86893577,1132.04,2017/11/08 21:35:41+00,11/8/2017 16:35,UTM UPS,WGS 84,WGS 84
TRACK,0.033885352,-78.86894105,0.033885352,-78.86894105,1132.04,2017/11/08 21:35:44+00,11/8/2017 16:35,UTM UPS,WGS 84,WGS 84
TRACK,0.033890717,-78.86895086,0.033890717,-78.86895086,1131.96,2017/11/08 21:35:47+00,11/8/2017 16:35,UTM UPS,WGS 84,WGS 84
TRACK,0.033901529,-78.86896561,0.033901529,-78.86896561,1131.79,2017/11/08 21:35:50+00,11/8/2017 16:35,UTM UPS,WGS 84,WGS 84
TRACK,0.033913013,-78.86898321,0.033913013,-78.86898321,1131.65,2017/11/08 21:35:52+00,11/8/2017 16:35,UTM UPS,WGS 84,WGS 84
TRACK,0.033920724,-78.86898925,0.033920724,-78.86898925,1131.6,2017/11/08 21:35:53+00,11/8/2017 16:35,UTM UPS,WGS 84,WGS 84
TRACK,0.033928519,-78.86899059,0.033928519,-78.86899059,1131.5,2017/11/08 21:35:54+00,11/8/2017 16:35,UTM UPS,WGS 84,WGS 84
